100000 98761
78366
45727
24138
40826
78962
90968
13395
4074
21518
98133
92757
81287
83732
8109
95384
74650
21071
9438
89844
92497
42370
46610
46577
2284
48865
21020
70157
29343
6600
64635
6128
14339
24987
60990
88389
28160
31402
78330
42270
66992
16896
58401
44978
80870
28805
56365
37127
93907
45823
46889
29131
76313
78029
64925
17029
98490
43224
59039
16685
83736
75553
47862
1427
23035
17517
59620
2289
11564
81014
8864
90376
50357
35672
94883
95197
65377
38960
76883
26009
27507
16303
76860
2132
54059
47718
29298
57326
96433
20238
66707
66238
89675
74371
25052
4388
37529
638
46589
24874
81974
31550
7332
2228
98174
99446
99592
6578
69694
51736
77089
30911
25243
86919
81680
80693
86660
86467
12914
80107
92589
33601
37296
5664
9835
47219
63525
44351
18273
63762
65243
33315
23779
11905
62903
42632
46975
30768
23685
64888
82708
57351
83585
59773
75287
49109
81097
98197
96241
41583
21740
74410
61220
66184
23333
251
94317
65252
37636
67922
27509
60068
38178
93891
70895
94339
13022
83798
12157
86510
72215
6764
86704
23026
41287
38671
8289
40420
80744
8746
10954
2381
18208
72755
25901
47953
45942
43090
44083
81510
12261
91945
81411
83767
75149
84858
48376
20353
65516
45445
23138
64311
53133
54086
23049
65460
88912
42685
35551
19118
75289
84264
31201
78591
35136
67327
86308
79903
31472
86918
29515
28834
89503
96659
22880
61361
60526
76910
24067
78489
8483
62626
98758
40747
67560
7417
27198
84630
64850
64213
48673
58150
10842
2946
88667
93424
95625
65604
34366
13656
65819
4771
35682
75328
21976
79331
19090
43012
37659
18520
56681
29269
31750
49342
83713
52003
19721
45950
74041
24838
5089
68926
23914
68216
11231
30215
98300
69555
56571
73473
97425
57187
78102
49428
56863
76269
2968
97176
88829
78325
15427
50859
33373
54251
12006
64826
27359
69469
75431
68188
42825
38742
48582
72610
95081
20574
7387
59863
87864
99285
79094
68284
9432
64060
2181
3879
78547
99613
31326
53903
11172
72055
22310
57108
94268
30629
89062
58361
79525
26949
66288
64575
19765
55537
62622
88688
34411
60728
50955
46630
57030
14493
91257
63867
85384
56409
99391
30383
6259
28829
91020
542
17264
10910
58603
56753
74365
56584
14795
96646
6340
52184
29215
64658
59709
8531
77150
3543
11529
63428
5798
76803
40650
9862
13685
82235
14953
29446
74508
19155
91330
44707
40274
30595
34601
42509
77494
13151
15546
24486
47761
36002
3593
78694
43244
38185
46361
38390
64423
42951
41937
18995
52466
22890
39748
34084
42584
23011
62020
85607
16895
68547
86385
51907
58930
29019
66793
13601
67727
11505
66260
58386
17636
85833
55870
38704
57501
94138
58283
14053
6590
23873
17645
19823
78217
28229
64944
40466
60689
91545
85495
42368
50835
97482
6721
50245
50082
19426
19365
58834
95429
86152
41989
43467
8590
59146
9657
43615
65127
92455
2251
18885
7441
44826
53945
68935
24111
93419
34183
11657
39119
5834
61067
31582
88447
1291
79595
38483
62554
79079
13548
35846
27147
33913
63242
60344
47652
23391
36011
78058
2005
58758
84709
79256
83229
83037
84534
64161
53532
67575
17027
24921
72837
272
70713
55813
40256
51534
76377
64347
98806
53421
97745
99546
59643
3769
47889
82911
15552
33101
17477
12439
74528
57219
52451
41935
26999
78513
40636
70019
71014
57198
45405
51479
64223
27321
17671
43781
77328
44876
33676
72486
14400
10394
30825
46078
96495
76674
20087
19638
54989
82402
99743
83106
34211
38470
47105
90910
1294
55157
27152
9415
31096
69021
25691
99345
80933
1096
91007
17943
30412
69223
94146
48619
74030
39756
6152
65141
58353
20869
88415
50095
33988
68165
87510
22361
61852
3542
89278
91100
41303
88698
50356
60819
85305
4476
54450
33442
25189
73470
36711
61403
83000
83930
754
17866
18196
96681
15616
9849
89163
5433
15083
41938
98833
19976
13193
60606
26789
52871
32512
19894
93708
67040
45812
25534
51716
9161
89067
50101
21977
29498
88631
69376
86358
36661
80449
20171
74662
78142
25684
98141
61706
32663
1092
67891
33622
27097
44766
46743
98589
16274
12447
97740
41426
21750
23917
92482
72917
13485
91655
56325
7001
81780
75169
41462
66044
31447
27993
43129
30519
58078
89650
74663
27859
14592
64305
21580
85222
89532
47188
76607
7863
95956
55437
58840
88193
93177
50767
72726
14281
89137
74190
9284
11479
88769
6049
27441
47917
42753
33972
78579
53757
55488
38689
81821
7532
39740
64912
6286
78560
97623
59043
98084
83763
50828
56674
14869
37914
22205
96519
7776
56677
52440
11686
62866
5452
16570
41749
59570
59085
26196
44304
25787
15310
61531
62135
20104
89882
49808
50616
11250
42823
53323
48737
32750
73855
29645
98400
29081
40091
77482
782
12199
66319
22387
5964
2583
24825
26611
62124
60836
32207
97950
74112
56792
46689
38749
48664
91213
45290
68033
5475
78751
62854
64331
40638
98198
13659
37394
74689
39218
65510
26403
50647
99399
7642
41861
35457
14224
78681
98433
22439
82328
27390
30460
87560
52994
41314
94936
26750
89211
41239
14636
3610
52362
73043
11434
59131
30930
80783
54192
5187
18606
51009
12549
76894
83286
90138
7128
39667
89900
94316
15417
64068
80
14688
49319
33875
99752
82692
3595
10998
15078
86110
16344
81113
88134
48204
39237
62447
79108
35152
43918
87357
97401
6884
7314
16982
44294
70973
42604
87535
33132
34271
60694
18924
31947
7888
76416
35289
41330
26429
48223
83279
16371
53664
60546
97804
17
83571
93807
23902
59009
47566
25714
94134
24859
79348
98000
21158
13294
9462
47685
88759
74069
94230
61443
16404
89225
63928
77225
56860
68894
18895
92799
36507
62293
80745
48308
23907
12707
21934
87586
79386
59057
4556
25089
69267
48780
84011
89226
3293
71640
52134
99311
60821
19342
73989
63415
41296
77864
1664
33299
31580
45253
11028
30671
26819
37680
62918
34454
82910
29500
67261
55007
15977
30895
12016
77750
36300
4519
4140
73995
52172
52686
17540
32953
93139
96920
18701
83933
24646
45247
53027
46120
90962
84087
27170
9108
39067
43665
40617
67561
96955
77168
54137
74504
64877
42018
10760
20378
1208
43485
18340
73786
5206
53135
32099
26157
81532
20245
46200
47325
62297
12210
86898
4267
3675
31487
50910
10329
20411
65808
55787
92407
86284
24160
63261
3824
6618
70295
36299
38453
70781
28773
86991
1317
39456
13689
37035
52127
10868
96608
15015
67430
47411
16722
74049
77953
20882
67993
16920
12001
87404
3009
35127
86028
35158
15193
58323
46835
58396
76638
93153
73240
11816
49470
11426
55096
11531
54160
37526
91370
57117
83791
96851
33099
3802
60537
33380
56416
46134
43258
32850
81955
96550
63278
67403
25874
29276
7350
78400
10699
93909
56004
18020
36116
50694
50548
19896
54800
28584
88622
41856
43777
61600
66500
7723
11207
28503
7604
74370
30699
75821
3855
28108
92729
7088
6951
69062
46961
18501
63269
82510
22014
99162
22147
20874
43624
81343
21463
12860
13511
51689
43020
38518
76626
58299
24060
87726
73166
27282
79285
13355
45733
58004
96539
69118
59278
38538
2745
63576
41393
97411
97213
14107
28505
21548
87237
83610
42954
37111
55416
49646
17461
3392
22025
7785
58343
19726
58735
62157
83931
15120
84201
73020
33570
33054
59927
64418
38055
3454
10419
55941
45841
82372
15270
66576
72082
32864
9218
64651
73044
22629
33064
60059
93602
43821
69948
30554
68276
29701
69235
86170
77480
82596
21524
48323
76358
13737
91537
35313
67720
8947
97694
40292
22547
12855
34904
60863
6428
50028
32062
5296
37993
4649
27084
63214
89502
47130
37528
53955
56715
38165
16799
77824
8063
35956
3154
32714
39613
57131
37619
58698
62338
20699
94933
73507
79821
11579
332
3835
52734
52399
25934
33707
91562
73082
43986
92524
21864
2393
42442
57204
92410
49003
32549
33744
65838
24909
22065
83332
32186
93626
17321
12913
94344
32377
1439
61134
80021
7561
12918
85175
70723
10709
82385
66293
23771
52783
39367
48177
27066
77299
43478
14148
67452
57993
47291
28308
84406
70497
8265
84663
62501
2493
66024
32650
56698
63825
67803
86437
40156
25063
63177
28121
83245
90021
21718
85258
34415
78758
30653
95600
38575
29319
93321
24716
44948
87218
58121
12484
56176
17974
20454
36556
6061
4087
95795
39583
3702
35456
88960
89152
79440
87513
61690
34942
53862
38897
9579
2054
44540
25744
87080
35239
29944
92877
55909
74945
63057
35132
63937
90247
966
80295
7724
10276
13687
60770
1771
56016
13059
40355
49042
95465
48057
39833
97017
71320
90984
27093
63658
38315
26732
23254
50400
70149
7543
87141
42117
74710
2303
37286
38863
80974
25421
24373
73048
61043
97311
58082
74831
45186
20522
8503
52229
14250
15209
66181
36372
65697
50293
93938
58639
28803
98672
24115
2967
31168
65735
41011
19093
26800
10811
79602
71851
9708
64862
96571
28707
28632
15811
9410
99886
70285
11570
74233
32949
53686
89436
61160
47608
83714
16809
12780
95746
26522
93737
82837
21948
90502
22613
84146
75217
68111
28904
83063
93191
79791
29362
29190
16411
20114
50507
44527
36115
52777
18491
11144
71750
99427
67970
27889
82573
42414
6779
33250
1916
10906
72051
43863
65298
52087
5324
97718
67027
3770
21045
94701
12806
76998
54874
41401
62196
54590
98711
35356
89357
30019
3048
7393
19875
5767
65002
71090
74584
40271
63400
52191
20227
54495
82971
34367
28013
17260
37432
5082
69075
49838
12558
18333
76482
68174
92681
33465
7216
41539
40890
69946
8621
65098
86525
55587
41437
74516
7737
50596
58655
51927
56774
65722
86388
548
167
53876
99058
88635
35815
23689
48346
16559
10282
16196
49158
925
90146
8783
26336
62933
50601
30114
72577
80814
53001
79883
5864
22562
93633
44906
58023
43625
79328
47510
37651
7306
92749
19845
9471
81549
44925
34349
23286
37985
36278
69760
25306
92404
29616
73764
17868
19879
4955
77569
17367
66894
47487
61192
79593
66784
6363
82549
4834
22534
40058
55381
39509
94347
37116
38646
98576
27356
57855
88078
18094
91837
72102
33853
35765
78011
8276
9590
46641
84975
69612
4502
83038
73234
88117
55185
35636
78021
54471
7189
63259
52352
73315
54701
91524
63460
22585
703
41739
67026
46860
71296
40818
78556
68254
89860
10467
98244
52159
91649
23207
59435
96941
23093
3613
28224
17496
43887
33739
11249
15891
61364
31954
64293
4991
71319
7686
24753
71875
18948
86911
30975
80400
58687
76606
44096
95469
6846
53890
14473
12647
79146
34767
79675
98120
7886
40357
68489
40068
6452
86596
56531
68840
664
99137
62369
46564
37966
45835
13815
43391
30864
77991
20228
76483
36612
52242
66813
88157
98542
63711
89425
95770
57980
97014
2607
56068
10302
41051
16780
61312
87027
45739
6986
37170
57271
45561
5319
4910
55664
94557
22230
53191
52118
83333
63290
41670
95997
27180
67090
79086
95510
58381
8894
15597
47419
310
71267
94007
37621
12505
1830
36434
52799
44285
63947
68420
32791
59672
80076
24463
14813
79107
54130
76284
33123
45295
67569
54201
10041
56671
34344
64726
91494
45055
67559
77998
88328
92578
81197
68487
6813
80313
6216
4899
75210
43405
74359
2351
46777
82593
12771
54392
28942
8684
82187
26762
17435
52325
3113
17867
29400
98845
57769
92761
35955
85659
37484
96668
41421
5589
95130
96908
77891
68988
68293
98807
5615
27792
84612
34330
66578
96203
21069
82082
52226
41966
19739
32205
40520
40007
82424
34902
50836
76163
59838
34923
62633
17026
61881
33374
45860
22325
15814
81535
56954
14975
23747
25633
10623
80846
17309
86549
60266
49676
73033
24502
15231
52207
15077
31033
37327
26941
91292
78388
61435
10543
25958
94275
90852
1438
49626
24329
64447
99655
52113
89126
31308
7779
80646
43276
13713
41104
44820
67508
43670
76232
6103
18457
90129
39324
54321
60992
16873
90805
92291
3952
89682
76667
55358
69848
23308
53057
4134
93967
94870
63646
42576
77973
98980
92169
80787
48771
81642
58195
54976
9993
60701
26604
87241
34323
45005
22981
28371
15701
41559
56328
53751
49316
85893
80211
31388
28028
53663
61187
55469
8841
21246
54788
72644
85085
97332
65374
80425
57390
68380
66842
33753
19490
72418
7910
52180
98494
83898
51823
53836
16852
11365
67390
51057
8000
53085
37128
52280
58228
83132
3969
77488
30283
61236
37325
15873
79326
27243
7929
15344
83899
52263
72108
98852
33571
82808
84538
66266
35676
97792
63917
93156
87493
84416
63771
24002
80617
40925
57801
27765
63194
7079
83669
63233
48526
53077
13954
97802
6099
78056
12542
26537
85983
19858
29051
82232
17101
92828
96412
57467
44763
18038
44284
89897
64614
90571
84384
53381
76351
19762
99607
65502
23623
42730
62993
93812
54156
10192
48667
59055
80239
36234
6030
4909
15556
26553
55554
24051
73954
23070
12509
19355
91399
55747
18745
97192
59979
5604
9298
24324
52728
73761
98885
28961
90122
86078
1034
49780
68888
3666
7414
34255
7896
95205
67345
807
26435
87550
2474
2084
11177
76481
87180
86338
62618
97290
89707
64324
375
36864
20257
38564
73193
57473
53276
21150
6584
25538
98613
27884
86915
10638
83429
31653
97579
78499
99627
61264
19499
50497
71062
73857
46330
74601
3060
14554
73791
42097
37855
38949
51472
41229
49149
66366
15953
44542
2338
34828
91141
44156
38630
96735
19311
51909
65619
9667
73281
18027
10687
36899
14013
87445
28540
61815
37159
24065
41481
79166
28966
25019
50234
19653
63816
25140
73476
79992
87788
74737
3524
82084
57397
18345
77209
44303
20324
33410
4817
95582
11972
61034
96432
69436
62013
61810
85148
98908
71212
78851
51288
49390
45410
41965
77288
71803
91622
26374
80036
56832
41399
7142
63549
36452
94495
58052
73243
2704
28856
89405
28481
47625
9123
41355
63938
79742
36746
56329
75300
19022
47185
20391
20072
5109
79612
49958
90363
63283
12649
5811
8863
67557
2199
42710
76043
6934
31172
41988
37940
82250
21040
10291
86347
2665
38069
54998
71183
83031
95588
56615
84320
16605
71850
11357
12639
4914
83389
22414
25861
79627
41316
85547
29985
11342
9578
81842
51729
73800
58674
40645
45619
36283
95539
34791
18447
81476
99829
55352
28983
22114
33947
55884
93978
27046
88022
42386
5723
76261
84200
67872
64422
53972
71016
43125
72176
10413
48910
81960
58393
19140
49612
67978
75520
76856
40019
34236
22251
69253
76685
4345
56841
47744
31634
22429
70208
69989
45002
73790
36480
41588
61811
61431
30998
78168
5362
41553
15846
3304
40603
49474
28838
3748
59610
61872
95652
29316
76725
7186
93435
25093
25031
55074
28891
42395
74610
6517
66192
39101
89778
76875
78053
4039
25622
57949
94550
86779
78990
96491
69283
54527
15812
78035
11606
63050
14585
99995
48239
86644
14429
32358
48129
56447
80304
78971
36333
33389
39472
74810
36461
11383
90397
78903
18753
55024
45551
9748
68529
15946
26937
56162
39240
12610
35632
7134
77212
50088
7553
96742
54793
37821
99519
69777
4600
21622
71348
44993
51734
2268
26557
83952
61748
66697
65465
53545
7249
59423
79614
80685
93384
43138
14801
65387
1981
8937
62725
25182
99393
90203
5925
94452
5061
83276
39695
1797
73621
11755
42638
61521
7775
63229
19319
83155
28617
26485
8211
14121
83262
36024
12970
50741
70735
52803
87338
76237
15197
13771
69703
79692
64053
80811
7133
46942
86758
6171
10715
98368
40180
51042
39015
9615
1019
93083
34060
79095
66034
42036
4121
41650
17543
3490
91861
89248
15358
55287
86234
22628
10129
89648
39486
3381
55062
77576
19525
10246
33301
29854
72730
30946
93717
9377
35790
86053
61
87526
32025
12562
27505
9651
15249
64537
42026
57058
72483
44725
80088
31020
55454
7955
41511
16133
9905
16923
87751
26515
48798
84495
59142
94737
38624
30839
13515
59612
6375
62171
33897
40257
49015
43380
50491
9505
9714
1886
75767
17813
63262
90765
28923
24830
76064
60501
49226
59352
70080
4290
11913
75886
18923
54791
17836
77852
95757
8739
61761
21312
79350
23110
70246
18376
14012
92632
20489
2273
21303
44221
93722
21956
30348
28691
33868
59943
34317
11002
80489
82589
70905
44723
77317
83440
35851
49625
79177
96590
69903
51906
69932
58084
27389
71309
5257
88392
54698
31773
22595
12132
59801
49705
81242
36656
94100
36929
70969
62383
28101
54524
54104
1322
87583
25113
96585
37493
67822
98329
16675
20777
20569
8106
27773
87731
73168
12974
39333
48760
98549
41779
24063
62864
44894
84582
19200
34891
30254
29764
35911
6798
24274
62778
8244
26413
44229
10359
12218
36069
71839
81545
17890
76708
94327
80149
27130
68371
13762
61455
59855
16395
53017
92356
88386
68490
72475
212
5276
22392
56483
74825
18429
67654
78909
40962
6272
60166
97173
58487
98294
49533
2155
97584
65422
12024
8671
90751
80861
25328
40824
79847
79794
31958
73603
72698
27879
57025
90673
68498
43355
11054
48038
21457
91771
83711
29247
11856
51913
43558
50381
52901
3161
25508
62947
8380
13725
13230
83437
64923
49719
84644
58976
16299
17170
81079
33168
70212
44591
15333
4532
46231
84747
69815
67337
30967
18926
38232
69661
95803
57464
81031
28916
2204
40067
17870
7446
29046
97379
79246
78622
50238
3996
2838
36577
41708
20270
80018
98008
79506
26433
79310
57116
78728
81554
17239
51945
81095
59482
65475
32947
27350
81506
17787
20833
84822
16332
70696
7406
68594
72042
84350
11070
5629
80849
52628
84868
46008
24914
54214
90084
50644
3783
90924
42965
3119
62540
60018
7522
24232
16026
93913
65152
38552
73040
31432
96242
426
82194
82900
50687
24476
38246
28881
53828
37034
10564
18647
29144
39257
98729
63097
21141
53883
65787
46861
29526
9600
13883
67710
77381
11421
97633
59860
85522
70980
99267
33121
29110
56478
71574
87489
42401
31722
85679
51146
76612
47706
95401
10537
49203
40142
57864
81840
25796
55458
79737
65772
89795
10660
82798
73598
47940
45389
3430
65920
29010
13255
17126
83248
48227
8319
91992
3255
95574
80755
45152
37272
36565
80064
5849
51445
23627
48170
33751
77522
53291
93939
91990
44989
65762
15879
51457
53734
58436
4116
72980
22770
80893
31322
67999
39521
39772
92961
67145
74927
81604
72529
93623
44740
68991
91043
8399
42626
85719
24510
13834
39500
25402
23730
36807
65649
61259
501
93200
98593
9518
83551
54049
82905
33471
21717
25854
28361
53487
23034
9996
68382
48783
9659
66222
17141
5893
27851
84126
84052
89881
59791
95742
25474
44227
77513
71919
84789
66745
90355
4820
30050
5067
39313
3487
38349
98121
22918
65203
9522
54892
53949
4988
51279
98713
17811
17481
63336
71818
78455
59405
62405
11443
41276
14367
9603
21220
79
65576
2274
27722
60749
25120
3485
33089
45661
23593
76709
37981
60968
50288
85736
70101
96384
37315
62011
52723
33695
83739
96899
86575
97352
23585
37829
38034
14914
60711
71387
7649
70628
85489
97979
70466
