100000 67243
55587 44815 19
42693 63784 33
55326 1269 56
10043 7374 8
90434 22323 26
41883 14739 57
97754 95341 86
93354 93992 79
35527 10118 10
61596 43534 61
98132 51235 99
97859 85596 60
47272 30596 49
90402 73540 95
52329 8320 6
94658 31657 15
67642 39726 19
19016 38410 21
28151 73416 94
31781 53408 21
57950 70217 98
49539 31479 65
16955 85264 100
25136 58358 37
66142 72 96
44305 64167 43
24911 74043 91
70169 95614 64
53837 17370 35
69402 94605 64
45267 77853 96
50545 61427 67
42838 54168 24
12846 11235 93
87016 55833 71
12680 8185 91
19078 22604 41
39846 65054 2
99517 54096 50
31551 17589 1
70103 91404 86
18841 11299 94
84548 7305 48
84435 43907 67
46037 87294 66
13683 39818 26
93521 25948 60
74729 62759 79
75450 35593 36
84799 23878 4
15000 8919 35
60512 83305 74
6505 34872 1
98201 87205 67
20195 88146 17
56368 28901 50
19045 69067 14
43919 39232 82
10457 28443 3
73552 86160 47
58223 59073 81
67104 71468 80
74469 78245 69
25101 64299 75
19372 75751 81
1127 62448 61
38792 69542 75
47930 9717 94
67638 61408 65
15414 92681 28
67055 23372 79
18715 55857 86
98373 19527 75
52030 58906 56
57879 70712 18
11897 89598 96
6569 80925 27
50362 99254 90
28412 31395 34
41387 18220 2
18434 96964 45
82223 37725 33
60052 21973 100
33830 37393 46
58288 45842 38
2553 40035 96
33184 3028 6
65699 46711 11
73107 25998 100
72531 7691 9
27542 84354 69
66540 61259 67
90871 69269 80
73793 94970 93
74976 93846 72
11899 47720 30
52996 45239 55
11367 94429 88
86036 81445 41
88867 20389 69
84646 3929 10
9943 27802 98
63450 21650 45
59765 73128 48
26125 35795 26
52466 74531 12
26641 50014 12
2525 27182 40
87328 89653 87
99166 71305 7
58733 45264 77
95987 15820 26
28471 37322 3
48266 77046 89
14842 26082 98
63520 12551 24
47381 49857 21
98484 6070 74
65585 21888 33
35585 74361 60
42607 14336 81
28031 93599 4
47630 47227 54
35833 29592 35
50666 46075 79
24283 1975 49
70993 78898 81
24693 21320 38
5631 99668 39
8438 41242 29
15684 65731 36
89899 92231 47
44233 70783 29
85651 23435 73
25502 69973 45
17832 68929 71
52931 12227 59
99194 58762 68
6445 52088 68
68384 42785 3
6070 90754 99
35841 35719 53
49468 40699 30
77608 99326 14
73982 39504 68
88269 94369 8
45333 93505 50
91556 2785 11
8628 46720 25
12036 3183 91
25564 87333 18
83712 94653 97
31907 94799 86
81571 51826 40
99231 81308 70
63633 16556 3
84103 37432 98
68865 63962 99
60817 25270 49
59855 82847 46
74498 51874 9
96761 63729 23
90079 49514 58
27841 94456 89
74632 83567 19
37865 56950 55
47106 81734 44
92296 56344 16
82998 48727 68
75048 24626 38
6473 52412 2
46546 47401 9
3958 85579 99
46754 40973 77
75719 97468 22
51529 23226 67
27792 69860 27
45827 80791 40
16847 81133 73
17191 84841 70
83756 39103 11
64114 91746 78
50193 40073 28
57812 39529 38
89013 60962 1
56774 82604 35
74021 48487 20
32160 66035 100
46002 4373 49
36173 40259 69
89755 84834 49
31178 96400 52
32385 6270 75
23583 61097 15
8969 9052 71
75138 85820 37
9142 36328 60
10666 69065 38
53796 15304 59
67404 75652 33
5084 46420 2
43775 77767 12
56204 4982 10
43139 61088 91
1770 53612 90
15553 26942 32
37746 79334 45
18076 13178 17
67700 26047 74
57849 59432 65
42284 1080 67
47994 18386 28
7260 75653 18
28584 20622 65
74370 87273 91
7742 12279 87
18405 59431 64
75223 87149 65
93018 61042 61
54545 84153 36
22897 66283 17
5923 78670 41
40563 9935 50
61305 97432 31
70450 16715 92
85515 40407 22
70446 71921 99
34577 26572 87
62102 57101 17
98748 51328 45
1474 32646 100
48333 49930 3
10742 77878 81
12422 41026 40
23921 64196 26
63304 30279 44
27028 54051 94
6853 98524 3
74285 71321 44
5908 46366 21
77570 4962 32
63822 59709 48
94890 38683 42
25274 66867 51
61354 64009 37
82923 46616 16
96010 52869 29
33441 83128 3
53205 90346 38
57505 5021 51
2315 92917 21
79029 61672 5
58900 87451 29
13674 16695 60
84529 70681 97
85909 63159 63
63540 96063 73
72481 21853 62
98832 43769 44
94193 47412 71
54475 52409 10
21735 7657 20
92250 34597 56
22928 34264 48
27360 64699 20
46726 85432 56
29489 8524 43
75508 89856 57
50704 47757 23
40821 65418 98
12732 94590 99
683 54813 99
68823 32112 70
30159 79512 84
92154 39620 24
60087 77824 97
62579 26056 91
90446 83104 71
98350 35233 94
52584 74537 39
19802 32126 19
12537 36620 4
97452 12481 10
72166 70434 87
68203 55652 79
91276 25499 3
32972 20633 44
48192 13597 99
37114 73740 60
24159 15246 30
13038 99225 87
88549 28076 68
41815 62711 98
78968 73947 76
91806 45123 12
26434 84046 56
86235 97613 64
13803 99803 43
82055 11651 23
7004 42041 56
57977 81489 65
43871 94118 30
30014 47077 10
49556 39512 73
63981 54579 62
3828 50402 56
52714 16354 32
28492 53348 30
82735 25509 65
72824 80516 72
95536 69423 22
43692 62997 57
57955 55883 87
24577 8464 9
19899 12589 80
73942 79793 62
19400 91857 74
3787 94654 4
99384 19618 72
17772 58576 5
61742 99394 82
91393 22426 85
1544 71279 35
15072 66026 94
75659 92912 18
56445 75310 78
44635 48965 92
78767 6830 76
87629 54842 85
75572 68143 91
4929 48124 1
79103 25685 59
19005 41785 47
43272 72540 9
60830 97531 43
50577 67718 55
30426 31340 25
88140 614 89
68651 63407 5
49599 52726 61
80814 15762 98
75674 80583 13
29914 74988 23
56402 35130 23
99958 39627 77
99187 7904 74
34450 63234 69
6311 10381 2
94953 38187 99
92708 78388 37
39105 27291 75
25136 69713 16
36349 41215 81
12742 52300 9
46950 39560 89
53413 41916 59
92969 64817 58
5344 50118 32
88308 20696 63
33603 22878 91
14952 2747 19
49974 3024 67
78553 67405 49
48397 25813 53
49865 31080 31
33958 4204 39
12928 84287 31
74889 54125 56
78959 28103 62
70188 83990 48
70009 61074 85
39656 59995 40
35969 79547 29
67133 59452 26
41413 12652 25
3661 86240 82
14119 50965 81
34340 46673 33
85419 84909 16
95813 91928 79
17113 50984 26
57367 7574 3
20370 53869 74
59252 84654 71
36164 49680 73
50465 28697 37
53258 29133 24
38653 67227 3
51939 59235 47
50354 83582 95
88043 87554 96
73313 50898 17
98668 19937 75
85238 43407 60
8763 9066 85
31864 40069 40
34426 42422 6
92023 79546 70
9382 36262 3
85027 99264 14
22704 81747 10
29822 9051 36
41507 57045 78
56683 41993 89
522 89648 18
43543 22911 46
67516 79680 62
22399 42208 45
78613 75389 62
39793 90694 31
95769 98925 42
77112 57346 60
18399 8448 16
48304 46268 26
79050 37095 72
22279 3179 45
35900 57241 93
35418 21983 19
85512 45414 18
17752 38172 45
32652 44903 42
23905 64443 4
33199 37384 55
79347 8556 43
64792 47684 3
66443 5591 14
97295 32360 47
79530 8676 43
22716 16190 5
76538 57053 79
65287 58760 11
72781 34665 61
12473 38804 4
44764 86230 25
82162 81341 38
57145 37909 12
27664 64493 11
61428 97143 85
1596 97944 14
81148 3867 81
6196 9046 4
38474 15229 12
19232 86702 70
25800 1322 63
69554 7308 25
26749 85423 54
33156 1477 17
72408 8144 91
43724 82980 45
46959 36403 96
55731 74872 36
87470 74827 64
68653 64363 73
38371 28635 64
81051 90219 79
77723 68541 6
45554 45372 42
11567 33014 84
68145 59802 74
42475 34113 89
279 83158 40
18449 22764 85
69979 96401 7
8073 97272 31
69484 7368 42
37876 5401 84
93767 5638 37
33644 25672 27
82289 77326 47
22400 24286 99
4761 16901 86
45279 8295 59
25411 33632 72
47486 16246 93
23219 5692 41
66307 51012 94
14091 38178 74
10165 50568 39
60599 52832 5
98599 47028 31
36764 82227 98
42000 98933 27
55505 11555 13
9619 73159 95
35283 42775 95
43501 46547 36
95424 9439 100
62603 64569 62
13815 67974 36
19009 50346 67
92073 97004 35
97607 17861 7
69441 35228 90
26490 4486 88
1762 20706 17
73694 8815 44
67419 78457 37
59432 20048 100
59191 83571 27
17153 82206 60
17608 16058 90
57586 28327 52
78905 45475 88
87937 92914 11
52336 63496 66
96980 52517 3
45197 2437 41
41043 78133 12
3570 1355 58
38599 18848 28
85651 35540 21
71391 66191 93
11000 26269 45
18240 44768 10
10399 67592 38
59356 3870 91
38811 20200 63
1703 62156 68
89691 63507 58
70717 11784 29
84279 40359 59
15236 91637 27
7858 42009 45
93 55616 80
22365 38161 41
79963 92817 80
52867 18278 83
28223 64940 22
36840 71230 16
53956 98631 98
94552 79580 99
36733 56443 31
33289 44136 34
80193 97344 66
96129 28746 28
46120 60536 18
17448 11762 78
35525 22443 36
41210 41487 34
77888 41059 75
79036 34869 78
6779 99063 87
51772 841 30
2094 64684 87
50165 1339 90
63179 11672 49
24925 36034 23
93258 83947 52
66957 70915 81
91429 27810 51
41735 37427 11
77317 44464 97
15845 75182 64
79944 99015 61
98382 99274 3
97239 88422 23
24443 90938 46
17467 33188 40
29297 90622 20
2528 54036 72
74780 11959 13
88579 47361 48
63880 41207 3
3599 61087 95
35178 95621 68
18022 93265 95
45724 35588 12
94877 63111 22
35043 568 75
99804 29256 25
1075 4708 21
94112 65032 9
54105 49527 12
24294 75411 45
10617 47091 29
76162 49726 92
91821 37522 39
63508 10934 27
52332 53386 94
37907 93330 77
77868 18487 17
27854 5765 42
72848 91569 62
14352 73754 8
55432 90271 49
35108 25444 69
15490 94123 34
54992 82083 39
47557 82845 28
73397 28104 28
595 36582 50
29805 66812 48
43500 59625 13
20182 85673 81
51493 59397 47
73811 42268 18
486 14936 80
61639 88534 96
47442 82922 26
49080 47123 81
64184 14116 38
40727 44433 95
15555 36209 30
96303 32254 68
36154 53561 67
2878 94768 17
75049 27969 17
67983 75742 7
85610 63706 91
97966 26023 39
9375 55434 96
17465 82747 4
71127 51457 19
90534 84905 68
16586 65796 5
29236 55838 18
38628 99250 1
81570 48990 65
86636 52878 48
34831 85490 92
86706 33985 30
51924 8516 33
1547 62600 72
55273 74636 78
95946 44704 79
52844 61196 3
31652 13777 24
70024 8002 53
86805 51750 9
74849 46513 86
58764 6233 71
64951 91780 7
14910 43737 19
26643 54996 6
95736 56884 6
35709 57035 32
46703 90119 4
36994 94772 32
76866 23305 56
21654 45377 93
403 60474 77
58554 77862 11
86255 83422 5
37971 24227 41
23664 53988 86
66001 94705 29
71317 93151 86
38653 89202 32
66638 25504 9
97329 34077 22
91295 84487 37
1878 83869 100
71791 5610 22
1785 39376 71
51276 80163 92
51780 13624 14
50037 86070 10
35653 21955 19
609 42051 39
26930 98757 78
91626 60837 89
92541 65001 84
95005 70855 93
44372 63050 30
87058 34075 55
58366 18761 67
11538 43768 8
24979 58008 35
34505 65581 49
91090 7666 57
72499 68547 20
5749 42467 11
13341 76166 98
76254 95165 95
74319 93468 40
3217 6879 11
31124 16988 31
58704 42129 54
47947 10161 13
49853 11836 28
41875 51300 37
51617 92381 62
69391 92471 65
25520 96973 25
64829 59954 5
28745 59332 57
96791 21180 55
50920 84542 5
8173 25445 96
68840 84502 39
68152 28508 24
43171 83889 14
13558 49637 100
66959 84701 80
53989 28320 53
87149 64813 31
50858 67309 54
73169 40398 86
83419 25110 92
8259 71102 82
94990 48031 95
45532 19629 72
63537 1276 5
76103 96283 5
91151 11785 79
81278 4993 86
17577 68732 49
2139 73258 59
92246 59419 70
55348 44813 59
46516 84704 98
31362 9486 63
10270 32363 86
14467 32147 20
40679 17553 10
90151 46478 73
57357 90443 91
24390 72124 57
45462 52884 23
56068 99613 46
39783 95551 9
13713 36307 55
18753 45793 85
88985 80086 8
67748 51308 4
43261 85703 28
19749 31810 59
79339 11629 55
16363 7989 90
78082 20197 21
85856 97545 26
46228 81644 54
55700 90453 92
282 57455 62
28238 4207 76
48917 4384 67
11343 59810 93
38708 41167 44
38690 95412 87
44083 79517 83
45654 52410 68
60755 78434 94
91179 40761 4
75649 85149 22
45923 46253 73
85781 65760 43
54497 49729 90
45184 67218 66
28821 22622 10
15544 69249 95
28242 38008 38
32521 57799 72
90964 98056 34
83048 47170 59
14712 6079 17
70460 11857 61
47765 20335 55
19527 82752 15
60256 86351 53
70490 15346 2
83394 56534 30
28236 70125 23
51485 15601 44
66819 43297 52
87581 46178 18
21193 23606 90
77441 91784 58
573 50900 89
56210 90672 28
32809 54791 63
85739 74124 92
21472 87009 80
91825 84596 29
59209 82398 4
65382 89062 82
91274 64181 6
95896 93332 53
93388 69842 33
65925 70744 71
97558 94016 1
23794 68385 81
45050 88707 99
59176 66843 2
23066 84535 82
81689 77036 38
17326 63736 25
35008 89518 19
60812 3245 75
1605 81789 2
3727 73145 81
73299 53543 88
25433 13547 97
68203 30859 18
60713 47651 88
59799 46256 65
96723 54176 80
59772 79335 29
93742 9923 35
19515 41917 17
49451 71854 63
39117 97507 12
13464 39701 35
2089 99352 94
83243 79693 29
92710 28280 43
71101 90336 29
73264 43784 47
54177 69827 22
11090 10081 6
94053 65124 55
19239 65619 48
28780 88938 66
71334 34572 13
77191 17880 9
51770 19790 16
66029 95897 87
6550 17716 61
48892 41664 9
77395 21242 85
86748 68483 53
74413 12246 98
92737 63849 9
89436 76387 10
39836 56127 11
87597 48300 38
25372 73377 36
99292 75475 51
95678 79196 12
67470 53597 2
89269 6425 96
91331 78710 43
14202 37818 48
85136 87188 6
86237 65201 62
52571 95714 96
87915 64793 69
44237 57123 47
32810 84627 40
1917 82368 7
56072 27850 23
60396 89559 67
59486 78385 33
67246 62316 12
58479 44073 32
96659 17108 69
1900 45155 33
14020 21683 12
66144 82369 18
66609 18172 39
82318 61796 58
95791 32575 93
48826 83054 31
13821 42241 56
37902 47811 47
85664 21280 72
62601 28373 10
10183 34445 80
79412 1848 59
82629 64465 91
39193 2460 55
13863 40481 20
93016 79628 21
49703 43848 71
73584 953 99
29959 16286 69
4959 43271 47
17827 34141 34
94086 66657 56
43598 40799 100
39307 930 3
47083 34481 75
39932 2501 13
36099 73873 6
45928 46928 48
55678 22989 12
50291 55844 54
54461 15563 93
43136 62976 13
61176 87070 17
47575 34829 23
76316 94445 66
50872 72953 2
57102 3402 99
77452 37963 40
90324 44243 10
72620 89118 72
98096 29607 6
2229 19459 90
86942 16923 58
65417 71232 7
36884 60461 91
83490 65969 3
98773 44657 38
59209 17440 97
93725 92432 77
73450 10547 43
16789 59025 45
21310 72706 46
5944 26320 52
32650 87081 44
81199 41808 31
89402 38612 97
3059 46642 55
68504 41245 98
99619 59979 76
49080 83509 85
35296 32966 16
18875 75410 53
47814 76791 6
76363 65928 59
97983 56525 24
68662 32291 28
7219 63866 48
74312 49098 62
47465 30917 62
77680 13824 63
8196 49662 24
37886 42209 79
24101 94373 98
43531 38158 41
62748 69707 32
31684 8696 42
49391 96725 68
19040 24110 51
94409 84876 47
10150 18954 58
51930 93141 65
35936 8024 38
54545 43168 10
61902 43978 62
15038 3752 8
40019 19676 66
32151 52358 36
22836 37173 60
63162 24945 72
390 23696 57
72012 28433 29
53348 88539 53
81992 84550 44
70978 75184 20
36517 1654 16
67301 21728 11
92122 35829 14
82858 1991 44
2819 10222 51
6375 92956 98
88986 73297 33
37998 46321 40
53854 75064 59
57306 96336 52
29768 15767 50
81867 95905 36
9773 60205 58
89733 43963 77
1569 24803 43
16265 30478 94
97263 36576 77
50091 96661 41
83246 32471 4
14702 99120 17
84843 29864 93
81723 71583 15
51351 49166 30
16561 14024 93
98668 10217 4
15908 34218 22
26067 82750 4
48614 43876 35
79253 98508 97
11402 56276 65
48489 97459 11
29142 90002 52
42089 31622 61
87731 75125 28
80314 18786 28
13190 83548 21
48500 40258 59
39842 7076 96
43908 803 40
84068 93298 79
14860 75323 36
9412 60227 100
89156 92756 9
52471 13576 51
73561 22714 48
76316 39837 99
84520 30439 24
3042 81265 96
79023 20537 93
46131 82505 52
28859 1438 20
85468 72591 43
96476 58615 11
91461 86895 69
75906 34718 30
80873 72617 45
90022 43336 99
68760 5065 55
95973 95962 33
33047 87853 15
66574 69129 23
25627 97357 42
24361 15358 14
73433 15370 82
48120 84691 12
66479 61669 30
28955 25418 8
6950 55226 60
43235 41886 62
32493 36434 20
28610 40146 27
22439 45460 8
28560 88310 11
78452 99133 83
96606 7967 19
91621 44505 74
52405 33636 61
30930 75091 39
17450 20229 4
91491 76106 83
23779 78528 56
5454 21087 98
61230 67339 88
44880 76859 33
87032 17891 37
48433 85185 92
21914 32546 67
33306 36066 87
29044 34172 14
19630 87877 71
25650 74902 17
50978 14367 25
42106 24034 11
76711 17688 54
38854 63942 87
23446 7508 81
11517 3510 52
2930 53541 58
41898 87344 86
99746 62109 91
73534 11789 94
82446 81007 88
3155 8543 86
326 32900 41
79818 29615 46
7245 14329 34
25912 22188 59
66085 83618 90
58050 2212 26
84813 26541 87
33957 23410 83
39209 51789 54
10730 89348 96
434 67420 76
50978 48022 53
67404 40858 7
72121 21321 52
30933 66467 61
60749 4095 20
71834 69468 87
61125
6338
68075
75186
10475
46524
972
8366
19849
56734
71082
72591
28056
14389
8249
33059
3963
77544
72500
2505
52874
37356
29514
68936
54351
37835
85899
72916
27657
4673
60181
82072
88480
71247
82801
72353
2087
93728
30835
85788
81051
48550
32822
98614
18587
30190
79699
2834
23950
23927
42361
26320
2159
17611
857
97457
58348
66280
82591
76421
68790
50518
13639
7480
61707
31131
23092
61914
38493
39059
74144
46981
52103
88370
25326
2806
79913
78083
87434
99648
15179
92634
81311
91232
16130
54880
24784
1845
32454
56593
42857
83169
46651
50359
67108
78592
78214
47409
20917
67950
92732
66790
21496
80667
13662
49097
67636
19176
49256
81862
47705
71074
6321
17511
55729
62204
66774
19335
75106
87139
61229
84053
31580
79055
93761
56086
30535
34820
28295
198
15991
42254
39775
16499
14300
83490
28299
73417
77444
54946
24229
37133
38507
76872
7678
18501
46598
4851
22898
24321
9146
609
24290
77867
1746
24444
40905
28685
41071
94197
90577
31713
23894
50023
89760
90875
15116
17546
46131
31690
65428
62369
97826
19541
11917
78761
18228
81882
50078
56771
13202
66764
82960
68347
23085
61858
32695
32120
60553
59452
31723
23356
68098
24130
42268
68352
59961
56653
5974
40062
67932
30599
67026
22553
29145
2667
15669
24095
2485
60769
70450
63876
80078
87872
46870
49344
97236
96806
60756
6073
24678
28425
83761
58036
32278
65687
31793
93194
37324
81055
51102
47503
34628
18819
74679
90978
82242
57125
56865
97238
33484
76578
33366
31672
91126
91270
97058
97635
24490
38269
90112
91284
35086
83606
97937
13742
31962
22894
21943
8338
53832
77423
22221
39518
66124
68761
50013
71688
89229
79065
95237
52408
99320
34626
65140
99153
55664
80403
88859
36521
66608
35112
18269
18098
99887
83881
41068
40762
24033
85599
70072
62086
75842
23508
23605
11913
47302
61112
22420
89295
28426
66282
80259
63413
50695
18994
59305
91619
63855
45924
60630
19685
25634
71652
80749
45331
26107
86039
80251
96832
71896
3358
68124
66074
61103
56146
40365
70458
11250
55723
83444
62196
16932
79078
97139
94594
77198
86407
87654
76096
74002
82393
84540
93932
82600
71468
62528
72253
74130
21683
78423
33137
8288
41573
9628
2272
3983
71680
70247
8299
41389
44322
60976
67916
8441
85082
31025
38212
38191
75688
4564
61724
82660
22831
50082
95632
49139
11263
15969
49608
64103
59956
94771
49021
57054
46022
64620
79553
37758
58312
20071
97326
63199
73298
77822
97578
0
34606
81587
74147
28757
85326
23330
95305
87709
76290
97604
94075
47335
64757
77281
83293
92419
22482
83653
38764
51750
39949
76814
31487
5412
35586
51345
44113
69724
65691
16668
89483
9156
40050
9732
65559
38578
10749
73591
16737
88313
56696
76906
27629
46394
57194
23807
68318
95790
65153
67133
41348
53890
47742
72592
74371
61258
85749
60387
95639
76190
69714
22724
48767
6701
54988
76718
33039
51229
3136
55069
98206
35686
74684
98879
13039
98966
37164
77233
73353
79906
64663
31933
71791
24325
84010
97490
36004
65827
6226
88587
14656
11499
10965
87817
35623
7598
65310
25434
95253
68908
97732
31117
71258
66751
76805
31177
35071
15975
23469
30316
89239
81701
81930
54951
22751
32265
4968
13155
46117
40749
53657
26305
94430
45009
95212
17761
9695
45744
19740
54731
72329
71270
58682
90604
91438
4373
255
22598
67995
23463
55097
66842
8831
71146
12677
30893
15078
32050
45682
20274
75786
17922
49894
305
82358
28238
15102
74642
95610
35366
18624
76283
82024
7037
41079
8239
18199
34860
49248
56677
33718
93803
39301
40620
81101
53680
88985
59089
95803
6161
33907
94465
35219
34987
90242
87871
34539
14019
1949
9236
16231
23881
40432
14940
92775
95990
39735
59855
77770
32737
64053
82804
84032
76844
11442
49327
1155
43352
56854
32976
60175
70796
66784
42512
66064
475
33517
70340
42434
1396
60530
74959
84345
16214
78631
68520
84626
15861
80913
44993
